PM10,"PM2,5",NO2,O3,HUMEDAD,LLUVIA,TEMPERATURA,VEL.VIENTO,DIR. VIENTO
29.46,12.636,16.3262,8.04834,77.068,0.0,20.936,0.9319999999999998,273.688
39.879999999999995,16.984,24.805,2.63708,77.2,0.02,21.1,1.316,291.27599999999995
46.775999999999996,18.052,25.797199999999997,3.9201200000000003,73.74000000000001,0.004,22.708000000000002,1.076,276.67600000000004
40.160000000000004,16.776,21.8284,36.5144,62.03599999999999,0.0,24.308,1.344,296.43600000000004
35.616,15.584,22.15312,25.93,54.251999999999995,0.0,28.416000000000004,0.952,244.248
39.116,15.187999999999999,21.647999999999996,37.69842,46.756,0.0,28.440000000000005,1.3880000000000001,246.16799999999998
34.040000000000006,14.496,15.9654,27.162860000000002,43.68,0.0,29.624000000000002,1.3239999999999998,240.91199999999998
29.076,14.064000000000002,16.07364,29.75098,45.068,0.12,29.676,1.2720000000000002,246.78000000000003
38.48800000000001,14.988,16.8674,30.75,52.94000000000001,0.048,29.26,1.64,312.772
31.107999999999997,16.32,11.058520000000001,46.51314000000001,51.403999999999996,0.035999999999999976,30.296000000000003,1.3760000000000001,309.244
30.095999999999997,16.44,16.63288,52.75,56.696000000000005,0.024,28.915999999999997,1.152,256.61199999999997
39.1,19.104,16.993679999999998,39.76765999999999,60.836,1.04,27.628000000000004,1.128,286.072
30.639999999999997,16.848,27.16824,2.51,81.384,1.324,22.984,1.016,276.3639999999999
17.451999999999998,8.919999999999998,26.897640000000003,5.24,81.612,0.692,21.952,1.144,253.97600000000003
22.708000000000002,12.236,27.74552,5.09,84.28399999999999,0.04,21.82,0.8240000000000001,256.964
26.651999999999997,15.032000000000002,25.09364,14.899999999999999,86.62,0.04,21.704,0.812,258.448
23.559999999999995,12.372,20.746000000000002,3.0688600000000004,84.76,0.02,21.836000000000002,0.9640000000000001,276.744
24.728,12.324,19.80792,3.30696,84.436,0.04,21.74,0.9520000000000002,268.88800000000003
24.823999999999998,13.080000000000002,17.859599999999997,2.56696,85.164,0.02,21.768000000000004,0.804,279.568
23.188,12.419999999999998,13.60216,2.22734,86.872,0.04,21.324,1.108,267.428
23.544000000000004,12.8,12.55584,5.175800000000001,87.328,0.024,20.992,0.624,210.552
21.511999999999997,12.319999999999999,13.40372,7.25,85.444,0.02,21.536,1.108,255.46000000000004
23.916,12.872,12.75428,4.62,86.47599999999998,0.02,21.036,0.9480000000000001,241.43199999999996
23.404000000000003,12.688,11.67188,4.21544,86.636,0.024,20.835999999999995,0.932,220.4
24.128,12.483999999999998,11.79816,1.6886,86.26000000000002,0.024,20.552000000000003,0.876,202.98399999999998
30.468,15.895999999999997,11.9966,3.58696,84.228,0.02,20.704,0.8160000000000001,224.644
33.583999999999996,15.204000000000002,19.53732,18.286640000000002,70.096,0.0,23.868,1.1560000000000001,272.71999999999997
32.995999999999995,15.684000000000001,26.41056,29.32428,60.184000000000005,0.02,26.32,1.424,257.03999999999996
33.412,17.172,24.913240000000002,71.96000000000001,52.775999999999996,0.02,27.908000000000005,1.364,230.12399999999997
27.492,14.328,17.42664,64.06,43.064,0.02,29.98,1.56,234.44400000000002
27.732000000000006,13.459999999999999,21.43152,64.57,46.275999999999996,0.008,28.936,1.624,243.33199999999997
23.112000000000002,11.52,15.225760000000001,50.88586000000001,52.42,0.04,28.772000000000002,1.52,214.27200000000002
24.008000000000003,13.039999999999997,16.9576,47.55,61.33599999999999,0.0,27.32,1.1280000000000001,246.33199999999997
19.652,10.312,18.61728,42.91,62.272000000000006,0.02,26.639999999999997,1.3880000000000001,242.75200000000004
19.436,10.244,20.04244,31.690000000000005,71.476,0.1,25.216,1.6,269.01200000000006
18.663999999999998,9.68,19.10436,26.178919999999998,72.296,0.02,24.639999999999997,1.468,248.21599999999998
19.571999999999996,9.888,20.07852,17.373620000000003,71.44800000000001,0.0,24.584,1.344,254.608
21.576,10.572,17.7694,13.237319999999999,76.76400000000001,0.02,23.564,1.36,246.42399999999998
19.772,10.363999999999999,17.80548,12.149999999999999,78.208,0.0,23.291999999999998,1.456,265.13599999999997
31.808000000000003,17.856,19.89812,4.92,79.924,0.04,23.196,1.232,251.468
19.94,11.044,16.39836,7.53732,79.02000000000001,0.0,22.532000000000004,1.608,224.372
19.172000000000004,9.492,19.08632,10.79018,76.604,0.0,20.735999999999997,1.288,228.86399999999998
16.844,7.816,16.3262,19.3,75.10000000000001,0.02,22.524,1.248,187.976
16.588,8.036,14.774759999999997,4.819459999999999,80.876,0.02799999999999998,21.896,1.248,201.63600000000002
14.988000000000003,7.212000000000001,14.32376,5.054920000000001,78.38,0.0,21.884000000000004,1.1800000000000002,214.4
17.104,7.752000000000001,14.72064,1.7113800000000001,81.132,0.02,21.348000000000003,0.968,230.32
15.192000000000002,6.6,11.9064,8.8202,81.524,0.0,21.124,1.172,248.01600000000002
16.083999999999996,7.0,9.6514,6.18886,82.58,0.01999999999999998,20.904,1.272,258.88800000000003
14.540000000000001,6.540000000000001,13.115079999999999,5.67834,83.708,0.02,20.772,1.052,283.3
15.923999999999998,7.159999999999999,11.31108,8.45402,82.728,0.0,20.976,1.032,292.056
19.631999999999998,8.796000000000001,12.77232,6.640000000000001,77.088,0.0,22.368000000000002,1.164,261.308
18.596,8.052000000000001,15.76696,39.650000000000006,64.372,0.02,24.96,1.592,242.808
16.436,7.0840000000000005,8.605080000000001,35.52716,53.396,0.0,27.395999999999997,1.3279999999999998,260.01599999999996
15.132,6.32,7.721119999999999,66.84,41.720000000000006,0.0,30.156,1.268,242.76400000000004
13.228,5.868,7.414440000000001,60.910000000000004,35.092,0.0,31.18,1.468,268.412
15.88,7.6560000000000015,9.21844,62.13000000000001,42.184,0.0,30.556,1.7959999999999998,207.692
17.064,8.464,8.55096,53.53678,49.532000000000004,0.02,30.236,2.1399999999999997,219.844
17.528,9.584,6.8552,27.69298,55.668000000000006,0.0,28.724,2.0200000000000005,249.66800000000003
17.436,9.396,9.18236,38.42816,57.98,0.0,28.119999999999997,1.9959999999999998,258.776
17.496,10.432,9.59728,37.963640000000005,57.267999999999994,0.0,28.148000000000003,1.5879999999999999,260.94
17.663999999999998,9.703999999999999,12.93468,37.06,60.39200000000001,0.0,27.423999999999996,1.24,241.052
17.580000000000002,9.680000000000001,19.55536,27.080000000000005,69.93199999999999,0.04,25.8,1.22,248.724
18.712,9.284,19.356920000000002,18.560000000000002,72.768,0.008,25.176,1.268,238.68400000000003
17.772000000000002,9.436000000000002,18.65336,13.304140000000004,72.896,0.008,24.916000000000004,1.248,269.19199999999995
19.060000000000002,9.792000000000002,18.23844,13.58548,71.96400000000001,0.008,24.768,1.2399999999999998,275.644
20.375999999999998,10.691999999999998,15.514400000000002,22.262620000000002,73.592,0.0,24.404,1.084,246.404
18.012,9.407999999999998,15.153599999999999,7.7881,75.428,0.0,23.740000000000002,0.9199999999999999,285.52
16.276,8.784,12.55584,15.879999999999999,77.352,0.0,21.315999999999995,1.192,264.92400000000004
16.5,8.756,12.177000000000003,9.1892,78.388,0.024,22.852,1.1360000000000001,255.108
18.139999999999997,9.395999999999999,12.628,4.43442,79.548,0.004,22.772,1.236,273.808
17.4,9.248,12.86252,4.27088,79.36,0.004,22.656000000000002,1.084,274.592
19.032,9.695999999999998,13.981000000000002,1.51392,82.128,0.0,21.82,0.9,257.472
20.912,10.432,14.846919999999999,1.3005,83.64000000000001,0.0,21.46,0.9719999999999999,253.204
28.544,12.76,14.72064,2.41582,80.66,0.0,21.844,1.272,272.29599999999994
28.956000000000007,13.175999999999998,24.11948,24.66516,67.16,0.0,24.892,1.296,226.7
29.496,13.124,22.405679999999997,33.45,58.660000000000004,0.02,26.912,1.3,284.38800000000003
25.064,11.123999999999999,18.04,54.55655999999999,46.828,0.0,27.676,1.236,271.70000000000005
20.216,9.036,11.34716,44.3107,38.784,0.0,30.308000000000003,1.084,279.308
19.732000000000003,9.059999999999999,9.25452,44.28414000000001,41.120000000000005,0.0,31.663999999999998,1.396,219.844
20.784,10.24,9.23648,44.86,46.68399999999999,0.0,30.204,1.8199999999999998,275.644
18.804000000000002,8.988,9.7416,35.59016,46.008,0.0,30.244,1.472,284.216
28.688,9.32,9.326680000000001,42.29559999999999,46.684,0.0,30.671999999999997,1.8,285.672
21.908,12.791999999999998,9.7416,26.499999999999996,49.756,0.0,29.875999999999998,1.668,250.08800000000002
26.7,14.86,12.898600000000002,47.70394,54.184000000000005,0.0,28.247999999999998,1.7239999999999998,266.776
24.7,13.344,17.71528,24.810719999999996,64.204,0.004,26.935999999999996,1.884,287.116
26.131999999999998,13.860000000000003,22.74844,40.670719999999996,67.1,0.0,26.324,1.8679999999999999,263.436
27.351999999999997,14.440000000000001,23.524160000000002,36.94,68.484,0.0,26.056000000000004,1.988,258.06000000000006
28.107999999999997,14.136000000000001,24.42616,21.439999999999998,68.056,0.06,25.936,1.684,243.83200000000002
22.852,11.232,19.37496,10.9672,81.41600000000001,1.552,23.048000000000002,1.44,256.18
20.3,10.495999999999999,13.367640000000002,2.02088,84.48400000000001,0.0,22.624000000000002,1.6239999999999999,253.416
20.676,11.239999999999998,18.00392,2.62594,84.44800000000001,0.01199999999999998,22.768,1.608,223.664
18.804,10.516,9.57924,4.263920000000001,84.17999999999999,0.02,22.491999999999997,1.54,221.95999999999998
18.035999999999998,9.815999999999999,12.483680000000001,3.59392,83.412,0.004,22.331999999999997,1.4599999999999997,199.97200000000004
16.804000000000002,9.264,11.47344,5.08,81.92,0.004,22.508,1.6320000000000001,210.256
16.676,8.932,10.0122,6.843919999999998,82.388,0.0,22.264000000000003,2.1440000000000006,225.52399999999997
20.136000000000003,10.056,13.04292,3.78392,83.316,0.0,21.887999999999998,1.5919999999999999,204.14000000000001
21.491999999999997,10.420000000000002,13.060959999999998,4.734300000000001,84.66,0.0,21.312000000000005,1.6079999999999999,221.06800000000004
26.748,11.588,14.32376,10.059999999999999,79.6,0.0,22.488,1.3080000000000003,227.88000000000002
29.371999999999996,12.16,22.748440000000002,18.28892,65.252,0.0,25.428000000000004,1.7240000000000002,238.36399999999998
31.32,14.348000000000003,27.204320000000003,45.86122,59.156000000000006,0.02,26.976,1.9480000000000004,194.668
24.72,12.028,17.2282,55.683719999999994,48.852,0.004,27.351999999999997,1.7440000000000002,202.62
20.475999999999996,10.388,10.192599999999999,42.37836,37.56400000000001,0.0,30.692,1.6560000000000001,235.968
21.172,9.940000000000001,9.8318,30.18166,35.827999999999996,0.0,31.744000000000007,1.304,241.352
27.571999999999996,16.144,10.67968,35.980000000000004,44.467999999999996,0.0,30.916000000000004,1.7040000000000002,242.408
32.33200000000001,20.26,9.99416,35.54014,45.624,0.0,30.752,1.6640000000000001,250.488
32.824,17.728,11.275,31.78,42.088,0.0,31.932000000000006,1.512,223.808
35.436,15.352,10.62556,36.11,41.568000000000005,0.0,31.948,1.652,225.73600000000002
27.724,12.7,11.61776,37.68694,44.984,0.0,31.076,1.612,232.19600000000005
30.327999999999996,15.624,15.406160000000002,42.36,51.007999999999996,0.0,29.683999999999997,1.996,204.708
35.07600000000001,19.156,18.96004,41.673159999999996,60.024,0.0,28.063999999999993,1.472,233.34799999999996
34.248000000000005,18.824,21.44956,39.11072,63.895999999999994,0.0,27.236,1.512,235.61999999999998
33.12,17.451999999999998,23.596320000000002,26.39072,64.97999999999999,0.02,27.132000000000005,1.376,246.592
35.976,16.276000000000003,26.392519999999998,14.14348,67.908,0.0,26.644,1.3800000000000001,211.68400000000003
31.232,17.92,20.04244,10.76036,73.38399999999999,0.0,25.296,1.1560000000000001,214.24
29.036,16.875999999999998,14.161399999999997,10.361640000000001,74.39200000000001,0.0,25.064,1.128,201.54
27.716,15.144,14.738680000000002,2.75,76.796,0.54,23.799999999999994,1.0799999999999998,229.368
19.984,9.408,12.3574,3.6143,82.148,0.02,21.724000000000004,1.0119999999999998,186.42
15.779999999999998,6.880000000000001,9.88592,9.681119999999998,82.09200000000001,0.0,21.544000000000004,0.9880000000000001,171.56799999999998
15.6,7.4,12.06876,6.59,83.12400000000001,0.0,20.967999999999996,0.868,186.57200000000003
13.819999999999999,6.715999999999999,10.824,14.879999999999999,85.8,0.02,21.268,1.276,231.06400000000002
16.595999999999997,8.352000000000002,16.272080000000003,10.76,85.66,0.024,21.327999999999996,0.768,200.764
19.812,9.208,15.58656,6.12,85.404,0.024,21.387999999999998,0.8200000000000001,210.436
33.164,13.084,15.875200000000003,7.0005,82.28,0.004,22.115999999999996,0.968,216.096
30.0,12.556000000000001,22.531959999999998,7.43,76.756,0.0,23.188,0.712,197.792
25.044,10.292,22.748440000000002,14.03642,65.24799999999999,0.0,25.576,1.1560000000000001,203.02400000000003
23.711999999999996,9.911999999999999,12.826439999999998,40.87164,49.592,0.0,26.887999999999998,1.084,237.1
21.216,8.648,10.0122,63.68000000000001,36.483999999999995,0.0,30.631999999999998,0.8480000000000001,241.86399999999998
17.852,7.924000000000001,10.12044,56.14504000000001,32.532,0.0,32.367999999999995,1.308,254.44400000000002
21.951999999999998,9.208,6.295960000000001,40.61526,53.995999999999995,0.0,28.512,1.0799999999999998,239.448
24.06,10.624,9.687479999999999,40.37667999999999,60.132000000000005,0.0,27.860000000000003,1.204,244.61999999999998
22.412,10.867999999999999,8.6592,34.839999999999996,60.648,0.02,27.768,1.3119999999999998,249.18400000000003
25.756,11.852,15.6046,33.41104,64.904,0.01999999999999998,26.604000000000003,0.9400000000000001,235.988
25.4,12.547999999999998,16.596799999999998,29.901720000000005,67.216,0.024,26.056,1.0639999999999998,294.424
27.0,13.491999999999999,23.686519999999998,23.63,70.71200000000002,0.0,25.2,1.3359999999999999,310.056
28.604000000000003,14.579999999999998,32.45396,13.54,69.272,0.0,24.816000000000003,1.012,282.32
25.076,13.684000000000001,23.794760000000004,8.44,73.60800000000002,0.27999999999999997,24.220000000000002,0.992,286.43600000000004
22.983999999999998,12.668000000000001,24.895200000000003,9.4811,80.19999999999999,0.048,23.316000000000003,1.064,294.412
22.476,11.588,13.457840000000001,8.0681,82.356,0.0,22.612,0.9,236.03999999999996
22.492,11.236,11.5456,5.967079999999999,82.132,0.0,22.560000000000002,0.8079999999999998,250.728
22.171999999999997,10.648,12.73624,2.7003600000000003,81.852,0.0,22.296000000000003,0.8320000000000001,269.28000000000003
23.508,10.7,15.76696,2.8062999999999994,82.86800000000001,0.0,21.983999999999998,0.796,289.892
24.676,12.296000000000001,12.82644,5.02758,84.72,0.0,21.336000000000002,1.02,268.236
22.4,11.404,11.3652,3.65428,84.244,0.0,21.088,1.024,211.516
20.836000000000002,10.772000000000002,12.5378,3.9877000000000002,83.69200000000001,0.0,20.464000000000006,1.064,221.092
26.296000000000003,12.328000000000001,15.460280000000001,2.61442,83.824,0.0,20.74,0.9919999999999998,220.632
35.712,16.108,14.431999999999999,3.7305,83.25999999999999,0.0,20.872,0.944,258.84
52.324,19.392000000000003,22.87472,4.33998,73.628,0.0,22.912,1.012,236.548
43.872,18.511999999999997,30.97468,21.53326,63.827999999999996,0.0,25.82,1.1079999999999999,206.504
41.239999999999995,19.56,23.614360000000005,61.473380000000006,56.448,0.02,27.715999999999998,1.064,266.9320000000001
30.924,14.540000000000001,10.932239999999998,60.958659999999995,44.58399999999999,0.0,30.1,1.6280000000000001,225.824
22.944,10.64,8.045839999999998,67.33938,38.972,0.0,29.916000000000004,1.1,253.392
21.156,9.604000000000003,10.715760000000001,44.15338,43.016,0.0,30.036,1.44,240.50800000000004
20.863999999999997,8.9,10.986360000000001,61.1407,40.788,0.0,30.096000000000004,1.104,237.44400000000002
23.419999999999998,10.828000000000001,12.14092,52.52212,46.172000000000004,0.0,29.840000000000003,1.32,208.696
21.668,9.416,11.94248,45.241960000000006,49.69599999999999,0.0,29.284,1.468,208.07200000000003
27.464,12.283999999999999,13.530000000000001,49.95472000000001,50.483999999999995,0.0,29.244,1.3080000000000003,270.64399999999995
30.936,17.099999999999998,15.352039999999999,52.43,56.836,0.0,27.712,1.3760000000000001,296.392
29.171999999999997,15.376,23.48808,20.96,65.064,0.0,26.344,1.348,304.88
27.291999999999994,12.984,33.13948,28.659999999999997,66.03999999999999,0.0,25.896000000000004,1.324,304.36
31.252,14.084,32.39984,11.18578,69.464,0.0,25.284000000000002,1.212,230.41199999999998
30.604000000000003,14.896,22.47784,15.600000000000001,72.876,0.0,24.455999999999996,1.124,254.77200000000002
30.064,15.096,19.68164,8.419999999999998,74.244,0.0,24.148000000000003,1.288,181.48400000000004
29.144,16.156000000000002,28.48516,5.97,75.168,0.0,23.740000000000002,1.376,270.96
27.363999999999997,15.580000000000002,20.9264,5.91606,75.37199999999999,0.0,23.688,1.5639999999999998,259.352
27.371999999999996,15.272,15.766960000000001,4.27,77.788,0.0,23.024000000000004,1.052,196.196
29.767999999999994,16.4,19.032200000000003,9.170000000000002,77.732,0.0,23.052,1.284,220.63600000000002
26.036,15.108,19.80792,8.19,79.824,0.02,22.595999999999997,1.232,269.36
32.172000000000004,16.580000000000002,19.26672,6.15,80.312,0.0,22.276,1.528,312.812
34.352,17.924,22.477840000000004,10.46,81.896,0.0,21.796000000000003,1.332,279.584
45.86,20.115999999999996,19.663600000000002,6.65062,79.38399999999999,0.0,22.384000000000004,1.4200000000000002,270.396
52.208000000000006,22.907999999999998,31.660200000000003,9.961640000000001,69.33599999999998,0.0,24.931999999999995,1.4040000000000001,269.28000000000003
45.76,20.740000000000002,30.50564,31.77778,59.43599999999999,0.0,26.756,1.672,273.49199999999996
33.124,14.868,14.12532,58.05,46.06,0.0,27.435999999999996,1.4920000000000002,206.004
28.131999999999998,13.379999999999999,8.2082,59.370000000000005,41.636,0.0,30.768,1.536,289.428
27.344000000000005,13.608,10.805960000000002,55.14,45.928,0.0,29.724,1.7919999999999998,272.664
28.124000000000002,13.952000000000002,11.527560000000001,40.18000000000001,49.104,0.008,29.04000000000001,1.7720000000000002,270.928
28.304000000000002,14.268,10.986360000000001,49.871480000000005,49.587999999999994,0.0,29.688000000000006,1.9439999999999997,275.84000000000003
35.084,16.956,10.53536,62.879999999999995,44.024,0.0,30.863999999999997,1.472,300.58
31.856000000000005,15.7,10.571439999999999,44.96212,45.428000000000004,0.0,30.988,1.5399999999999996,296.50000000000006
39.15599999999999,18.168,11.130680000000002,61.737140000000004,47.556000000000004,0.0,30.304000000000002,1.504,286.74
41.688,23.708,17.6792,77.21000000000001,53.836,0.0,28.880000000000003,1.372,269.86800000000005
40.964,22.916,23.03708,47.52,63.8,0.0,27.048000000000002,1.384,242.61600000000004
40.836,19.78,29.74796,32.55,68.292,0.0,26.503999999999998,1.1119999999999999,279.444
38.652,19.32,39.76016,19.62632,70.40799999999999,0.0,25.948,1.18,284.01599999999996
47.104000000000006,21.696000000000005,35.43056,16.311880000000002,72.448,0.0,25.363999999999997,1.2080000000000002,285.94
46.32,22.424,27.25844,10.84,73.85600000000001,0.0,24.868000000000002,1.164,188.276
43.284,22.812,27.40276,8.05592,74.672,0.0,24.14,1.1960000000000002,167.772
45.252,23.944,24.985400000000002,7.91112,75.324,0.0,23.843999999999998,0.984,284.404
43.904,24.259999999999998,27.763560000000002,18.08,76.84400000000001,0.0,23.556,1.0559999999999998,274.676
40.088,22.080000000000002,22.3696,7.29,77.196,0.0,22.912000000000003,0.9720000000000001,251.66799999999995
39.908,22.98,18.77964,4.9799999999999995,78.66400000000002,0.0,22.323999999999998,0.924,168.24
45.052,25.524,18.25648,7.41872,78.628,0.02,22.080000000000005,1.1480000000000001,221.164
42.932,24.119999999999997,17.011719999999997,5.89,80.176,0.0,21.640000000000004,1.048,193.82799999999997
47.296,25.712,23.000999999999998,7.99506,75.50399999999999,0.0,22.535999999999998,1.076,244.88400000000001
60.879999999999995,33.264,22.76648,28.74,70.228,0.0,24.236000000000004,1.032,192.81599999999997
58.60799999999999,28.708,34.69092,23.7,57.6,0.0,26.932,1.216,202.26
50.779999999999994,24.74,15.532440000000003,54.080000000000005,49.019999999999996,0.0,29.276,1.3559999999999999,219.644
42.348,21.832,10.715759999999998,65.05,43.064,0.0,30.768,1.536,233.76399999999998
39.68,19.884,11.744040000000002,64.47,51.736000000000004,0.0,29.436,1.292,234.22799999999998
36.5,17.26,13.728439999999999,45.54336,56.876,0.06,28.624000000000002,1.288,183.92000000000002
31.844,16.580000000000002,18.130200000000002,35.85284,63.467999999999996,0.008,26.988,1.4320000000000002,213.11599999999999
30.415999999999997,16.808,23.001,47.94999999999999,61.652,0.016,27.428000000000004,1.372,215.08399999999997
31.560000000000002,18.528,23.830840000000002,29.797560000000004,63.13199999999999,0.0,26.624000000000002,1.528,194.89600000000002
29.651999999999997,18.044,20.222839999999998,31.951800000000002,66.592,0.0,25.848000000000003,1.528,238.43599999999998
36.696,22.252,27.47492,32.74664,68.064,0.0,25.732,1.652,234.8
33.464,20.548000000000002,30.50564,29.23808,70.892,0.0,25.035999999999998,1.7840000000000003,213.9
33.224000000000004,19.327999999999996,34.07756,9.45834,75.18799999999999,0.0,24.503999999999998,1.536,225.21599999999998
35.944,19.919999999999998,29.11656,5.44,76.03599999999999,0.0,24.288,1.3519999999999999,257.61199999999997
37.2,21.348,25.40032,16.116699999999998,73.112,0.01199999999999998,24.728,1.372,208.092
36.536,20.18,27.04196,7.702,71.056,0.01199999999999998,25.068,1.0239999999999998,237.936
25.715999999999998,13.527999999999997,21.1068,15.35,67.20399999999998,0.0,23.836000000000002,1.236,222.23200000000003
19.631999999999998,9.416,20.04244,12.9664,64.628,0.0,24.631999999999998,1.284,227.084
18.96,11.88,21.26916,10.98,65.26400000000001,0.004,24.631999999999998,1.2719999999999998,244.34
16.784,8.048,18.32864,9.43,66.172,0.004,24.139999999999997,1.3199999999999998,257.168
15.276,7.272000000000001,24.78696,14.18,65.2,0.004,22.128000000000004,0.9760000000000002,202.452
17.184,8.947999999999999,23.6324,11.734679999999999,67.84,0.0,21.756,0.9359999999999999,210.6
17.532,8.256,19.302799999999998,11.404679999999999,70.02,0.0,21.976,0.984,242.07600000000002
21.064,10.524000000000001,20.421280000000003,6.014679999999999,71.94399999999999,0.0,23.139999999999997,1.2120000000000002,263.096
23.892000000000003,10.3,19.212600000000002,5.3346800000000005,69.148,0.0,23.496,1.216,262.75200000000007
25.636000000000003,11.928,24.281840000000003,11.890360000000001,65.284,0.0,24.86,0.9719999999999999,267.116
24.036,11.032,13.079,23.862740000000002,59.331999999999994,0.0,26.236,1.1280000000000001,231.544
22.816000000000003,11.4,8.605080000000001,22.56,56.41200000000001,0.0,27.036,1.1560000000000001,235.68400000000003
23.652000000000005,13.256,9.200399999999998,20.81348,50.480000000000004,0.0,28.627999999999997,1.552,272.64000000000004
23.152000000000005,11.84,12.2672,26.421680000000002,49.696000000000005,0.0,29.167999999999996,1.4720000000000002,265.74800000000005
21.756,10.872,11.202839999999998,27.68108,53.648,0.0,28.248,1.2399999999999998,234.496
20.932,11.652,9.5612,33.33012000000001,55.30400000000001,0.0,27.944,1.228,284.148
19.860000000000003,11.260000000000002,10.643600000000003,28.369180000000004,59.18800000000001,0.0,27.140000000000004,1.5439999999999998,296.73199999999997
20.503999999999998,11.452,13.223320000000001,20.046659999999996,60.220000000000006,0.0,26.692,1.6560000000000001,288.856
21.128,10.731999999999998,16.632880000000004,20.84996,63.65999999999999,0.0,25.972,1.7479999999999998,293.56
23.627999999999997,11.52,21.16092,28.659959999999998,65.904,0.0,25.296,1.5479999999999998,288.752
27.183999999999997,13.004000000000001,27.330600000000004,26.616819999999997,69.53600000000002,0.024,24.564,1.3,272.096
37.14399999999999,17.035999999999998,26.248199999999997,12.549999999999999,69.616,0.0,24.392,1.048,276.324
33.608000000000004,16.104,17.64312,16.12838,67.87199999999999,0.0,24.776,0.8119999999999999,261.224
33.80800000000001,18.416,23.32572,12.1344,68.51599999999999,0.0,24.184000000000005,1.04,269.652
30.451999999999998,16.916,24.57048,6.54,67.724,0.0,24.348000000000003,1.1880000000000002,268.9
29.7,17.592,25.09364,8.3344,71.152,0.0,23.744,0.96,256.62800000000004
28.396000000000004,17.272,21.53976,5.18,73.836,0.0,23.132,1.0,252.72400000000002
28.936,16.772000000000002,18.47296,3.6,73.424,0.0,23.351999999999997,1.076,261.88
30.440000000000005,17.6,23.10924,4.52682,72.372,0.0,23.064,0.792,223.28000000000003
29.008,17.552,15.730879999999999,8.8848,73.96799999999999,0.06,22.26,0.9440000000000002,240.73200000000003
34.856,18.104,15.47832,7.4017599999999995,79.296,0.04,21.208,0.9,258.14
39.54,18.18,16.12776,8.46176,79.47200000000001,0.26,21.387999999999998,0.9559999999999998,267.82399999999996
51.8,21.9,20.276960000000003,5.6358,75.71200000000002,0.58,22.1,0.9,252.45999999999998
50.308,22.676,31.35352,43.97,67.484,0.06,24.64,1.312,268.7
38.136,18.648000000000003,26.5188,42.948040000000006,57.06400000000001,0.16,26.604000000000003,1.092,236.988
29.651999999999997,14.780000000000001,14.756720000000001,37.4105,50.58,0.0,28.375999999999998,1.184,259.996
30.928000000000004,14.936000000000002,12.826440000000002,32.104560000000006,58.084,0.0,27.32,1.264,232.24400000000006
24.976,13.347999999999999,12.68212,36.5012,58.94000000000001,0.0,27.268,1.292,268.704
26.024,12.64,9.88592,33.85088,56.608000000000004,0.0,27.892000000000003,1.204,277.24399999999997
25.284000000000002,12.524,9.36276,30.520760000000003,57.984,0.0,27.668,1.284,258.34399999999994
28.676000000000005,13.339999999999998,16.25404,32.83012,68.996,0.064,24.992,1.2959999999999998,240.108
25.116,11.664,23.34376,12.94252,78.176,0.04,23.392,1.292,269.944
20.476,10.844,25.94152,8.02772,81.168,0.04,22.324,1.2959999999999998,241.82000000000002
15.111999999999998,6.696,24.67872,19.83,83.78,0.14,20.392000000000003,0.776,236.98399999999998
17.663999999999998,7.096000000000001,25.29208,13.17846,83.652,0.02,20.776,1.048,254.796
16.108,7.184,24.78696,8.9967,83.272,0.02,20.92,0.932,220.87600000000003
16.328,9.476,19.393,7.179359999999999,82.52000000000001,0.02,21.348,0.712,220.55599999999998
15.423999999999998,9.248000000000001,15.5144,3.62,80.53999999999999,0.02,21.688,0.78,202.508
15.443999999999999,8.852,14.41396,7.71,76.85999999999999,0.02,22.464,0.9960000000000001,255.61599999999999
17.979999999999997,9.152,14.73868,7.0177,76.84800000000001,0.004,22.844,0.8960000000000001,268.824
17.407999999999998,8.776,10.15652,8.7,77.15199999999999,0.0,22.648000000000003,0.716,291.756
18.580000000000002,8.975999999999999,11.978560000000002,10.649999999999999,76.55999999999999,0.02,22.544000000000004,1.028,279.49199999999996
16.824,10.02,12.068760000000001,3.8999999999999995,77.5,0.02,22.104,0.9720000000000001,242.17199999999997
15.404000000000002,9.692,11.61776,3.39,75.64399999999999,0.0,21.060000000000002,0.8320000000000001,187.8
18.392,10.152000000000001,11.9064,3.09,75.32000000000001,0.0,21.308000000000003,0.9359999999999999,195.24
21.772,10.940000000000001,16.81328,5.060359999999999,73.796,0.02,21.247999999999998,0.9879999999999999,220.74
31.036,12.024000000000001,22.47784,8.89094,69.89200000000001,0.0,22.912000000000006,1.024,229.26400000000004
34.992000000000004,11.864,27.25844,21.66076,62.052,0.02,25.128000000000004,1.204,217.792
24.671999999999997,8.736,18.77964,50.8,56.407999999999994,0.0,26.648000000000003,1.1600000000000001,225.416
20.880000000000003,8.068000000000001,10.950279999999998,42.6698,48.02400000000001,0.02,27.279999999999994,1.668,229.096
22.139999999999997,9.232000000000001,9.7416,47.72186000000001,46.74399999999999,0.02,27.860000000000003,1.3599999999999999,238.42800000000003
19.728,9.512,11.70796,44.760000000000005,47.80800000000001,0.0,27.060000000000002,1.7719999999999998,242.916
20.928,10.108,9.8318,37.96294,48.784000000000006,0.0,26.248,1.56,247.656
21.72,9.876000000000001,9.741600000000002,36.45294,48.944,0.02,26.008000000000003,1.48,243.42000000000002
